order_id,customer_id,sku,order_date,channel,qty,order_value_inr,lot_code
VR905940,C102418,VA-EB-PL2,2026-05-23,Amazon,1,3149,PL2-2602-2
VR906762,C101360,VA-HP-ST2,2026-05-23,vireo.in,1,4749,ST2-2602-4
VR907016,C107686,VA-AC-CASE,2026-05-23,Flipkart,1,1039,CASE-2604-3
VR908336,C103057,VA-EB-AIR,2026-05-23,vireo.in,1,1799,AIR-2603-4
VR909534,C102238,VA-AC-CASE,2026-05-23,vireo.in,1,1039,CASE-2602-3
VR881781,C102503,VA-EB-PL1,2026-05-24,Flipkart,1,2499,PL1-2604-3
VR884504,C108074,VA-EB-PL2,2026-05-24,vireo.in,1,2974,PL2-2603-4
VR884528,C106353,VA-SW-NX2,2026-05-24,vireo.in,1,6499,NX2-2605-1
VR885546,C104107,VA-EB-PL2,2026-05-24,Amazon,1,3499,PL2-2602-3
VR886298,C105831,VA-SW-NX1,2026-05-24,Amazon,1,4999,NX1-2602-3
VR889430,C109488,VA-EB-PL1,2026-05-24,vireo.in,1,2499,PL1-2604-1
VR890328,C101834,VA-EB-PL2,2026-05-24,vireo.in,1,3499,PL2-2604-4
VR891062,C105136,VA-EB-PL1,2026-05-24,Flipkart,1,2499,PL1-2603-4
VR896184,C101901,VA-EB-PL2,2026-05-24,Flipkart,1,3499,PL2-2604-1
VR897940,C101563,VA-EB-PL2,2026-05-24,Amazon,1,3149,PL2-2603-2
VR898821,C106962,VA-AC-CASE,2026-05-24,vireo.in,1,1039,CASE-2604-2
VR899389,C105531,VA-SW-NX1,2026-05-24,vireo.in,1,4749,NX1-2602-4
VR899620,C107112,VA-SW-FIT,2026-05-24,vireo.in,1,1899,FIT-2605-4
VR900421,C106867,VA-SP-MINI,2026-05-24,Flipkart,2,4998,MINI-2604-4
VR901481,C106339,VA-EB-PL1,2026-05-24,Flipkart,1,2249,PL1-2605-4
VR903428,C102067,VA-SW-FIT,2026-05-24,vireo.in,1,1699,FIT-2603-4
VR906309,C104864,VA-EB-PL2,2026-05-24,Flipkart,1,3149,PL2-2602-2
VR907193,C107254,VA-AC-CH65,2026-05-24,vireo.in,2,2998,CH65-2603-1
VR908148,C107625,VA-SP-ORB,2026-05-24,vireo.in,1,5399,ORB-2602-4
VR908310,C108994,VA-HP-ST2,2026-05-24,vireo.in,1,4999,ST2-2605-3
VR880445,C102669,VA-EB-PL2,2026-05-25,vireo.in,1,2974,PL2-2604-4
VR880795,C108176,VA-SP-MINI,2026-05-25,Amazon,1,2499,MINI-2602-2
VR880816,C107622,VA-SW-FIT,2026-05-25,vireo.in,1,1999,FIT-2602-4
VR881585,C102892,VA-EB-PL2,2026-05-25,vireo.in,1,2974,PL2-2602-4
VR881647,C108962,VA-EB-PL2,2026-05-25,vireo.in,1,3324,PL2-2604-2
VR882920,C106665,VA-AC-CASE,2026-05-25,vireo.in,1,1299,CASE-2604-1
VR885260,C106812,VA-SW-FIT,2026-05-25,Amazon,1,1599,FIT-2602-2
VR885672,C103561,VA-EB-AIR,2026-05-25,vireo.in,2,3598,AIR-2602-4
VR886558,C100513,VA-EB-PL2,2026-05-25,Amazon,1,2799,PL2-2603-2
VR887901,C108781,VA-SW-FIT,2026-05-25,Amazon,1,1999,FIT-2603-2
VR890085,C101114,VA-SW-FIT,2026-05-25,Amazon,1,1799,FIT-2604-1
VR891075,C101283,VA-EB-PL1,2026-05-25,vireo.in,1,2124,PL1-2604-4
VR892736,C100426,VA-SP-MINI,2026-05-25,vireo.in,1,2374,MINI-2602-1
VR895255,C101835,VA-EB-PL2,2026-05-25,vireo.in,1,2974,PL2-2602-3
VR895630,C104972,VA-EB-PL1,2026-05-25,vireo.in,1,2499,PL1-2604-4
VR895693,C109123,VA-EB-PL2,2026-05-25,Amazon,1,2974,PL2-2603-3
VR897004,C108438,VA-AC-CH65,2026-05-25,vireo.in,1,1274,CH65-2603-2
VR898672,C104387,VA-EB-PL1,2026-05-25,vireo.in,1,2499,PL1-2602-1
VR902725,C107180,VA-EB-PL2,2026-05-25,Flipkart,1,3324,PL2-2604-2
VR903920,C102319,VA-EB-PL2,2026-05-25,Amazon,1,2974,PL2-2603-2
VR904345,C100560,VA-SP-ORB,2026-05-25,Flipkart,1,4799,ORB-2604-2
VR905309,C102982,VA-SP-ORB,2026-05-25,Amazon,1,5999,ORB-2604-1
VR906680,C108580,VA-NB-ARC,2026-05-25,Amazon,1,1169,ARC-2604-1
VR907422,C100533,VA-EB-AIR,2026-05-25,vireo.in,1,1799,AIR-2603-2
VR907454,C109421,VA-EB-AIR,2026-05-25,Amazon,1,1709,AIR-2603-4
VR908258,C102604,VA-EB-PL2,2026-05-25,vireo.in,1,3149,PL2-2604-4
VR909484,C106777,VA-HP-ST3,2026-05-25,vireo.in,1,5599,ST3-2602-1
VR910110,C105979,VA-EB-PL2,2026-05-25,Amazon,1,2799,PL2-2602-4
VR883219,C100169,VA-SW-NX1,2026-05-26,Flipkart,1,4749,NX1-2602-2
VR883882,C102305,VA-EB-PL2,2026-05-26,Flipkart,1,3149,PL2-2604-1
VR884973,C103024,VA-EB-PL2,2026-05-26,vireo.in,1,3499,PL2-2602-2
VR885321,C103722,VA-EB-PL2,2026-05-26,vireo.in,1,3149,PL2-2604-3
VR885661,C102195,VA-SP-MINI,2026-05-26,vireo.in,1,2124,MINI-2602-4
VR889286,C100088,VA-SW-FIT,2026-05-26,Flipkart,2,3198,FIT-2604-3
VR889826,C107342,VA-EB-AIR,2026-05-26,vireo.in,1,1709,AIR-2604-1
VR893385,C108427,VA-EB-PL2,2026-05-26,Amazon,1,3499,PL2-2603-4
VR893457,C108984,VA-EB-PL2,2026-05-26,Flipkart,1,3499,PL2-2602-2
VR895429,C104828,VA-SP-ORB,2026-05-26,Amazon,1,5999,ORB-2603-1
VR896215,C106182,VA-SW-NX2,2026-05-26,vireo.in,1,5199,NX2-2603-1
VR897027,C107441,VA-AC-CASE,2026-05-26,vireo.in,1,1234,CASE-2603-1
VR900341,C101819,VA-SW-FIT,2026-05-26,Amazon,1,1999,FIT-2603-1
VR901345,C102351,VA-EB-PL2,2026-05-26,vireo.in,1,3324,PL2-2604-1
VR902270,C100354,VA-EB-PL2,2026-05-26,vireo.in,2,6648,PL2-2602-3
VR902550,C101210,VA-EB-PL2,2026-05-26,vireo.in,1,3499,PL2-2603-3
VR903903,C101419,VA-EB-PL2,2026-05-26,vireo.in,1,3324,PL2-2602-1
VR908498,C100829,VA-AC-CH65,2026-05-26,Amazon,1,1349,CH65-2603-4
VR909316,C100149,VA-EB-PL2,2026-05-26,Amazon,1,2974,PL2-2603-3
VR909424,C102812,VA-HP-ST3,2026-05-26,vireo.in,1,5599,ST3-2602-2
VR909449,C102548,VA-EB-PL2,2026-05-26,Amazon,1,2799,PL2-2603-2
VR880326,C100875,VA-EB-PL2,2026-05-27,Amazon,1,3499,PL2-2603-3
VR881594,C107309,VA-EB-PL1,2026-05-27,Amazon,1,2499,PL1-2605-2
VR881679,C102257,VA-EB-PL2,2026-05-27,Flipkart,1,3499,PL2-2603-4
VR882869,C102409,VA-EB-PL1,2026-05-27,vireo.in,1,2499,PL1-2604-2
VR883293,C107199,VA-HP-ST2,2026-05-27,vireo.in,1,4999,ST2-2605-3
VR884272,C104916,VA-EB-PL2,2026-05-27,vireo.in,1,3324,PL2-2602-3
VR884356,C106784,VA-SW-NX2,2026-05-27,Amazon,1,5849,NX2-2604-2
VR885222,C107357,VA-SW-FIT,2026-05-27,Flipkart,1,1799,FIT-2604-2
VR885848,C105366,VA-EB-PL1,2026-05-27,Amazon,1,2499,PL1-2604-1
VR886424,C100975,VA-EB-AIR,2026-05-27,vireo.in,1,1799,AIR-2603-2
VR886931,C106192,VA-EB-PL2,2026-05-27,vireo.in,1,2799,PL2-2602-3
VR888143,C104760,VA-NB-ARC,2026-05-27,Flipkart,1,1039,ARC-2605-4
VR889666,C107110,VA-SW-NX2,2026-05-27,Flipkart,1,6499,NX2-2602-1
VR890700,C102945,VA-AC-CH65,2026-05-27,vireo.in,1,1499,CH65-2604-3
VR890760,C109251,VA-SP-MINI,2026-05-27,Amazon,1,2249,MINI-2604-3
VR893748,C105793,VA-EB-PL2,2026-05-27,vireo.in,1,3499,PL2-2603-4
VR893893,C108915,VA-EB-PL2,2026-05-27,vireo.in,1,3499,PL2-2604-3
VR894168,C103563,VA-EB-PL1,2026-05-27,vireo.in,1,2124,PL1-2604-1
VR894205,C103566,VA-HP-ST2,2026-05-27,Amazon,1,4999,ST2-2603-3
VR895763,C102916,VA-EB-AIR,2026-05-27,Flipkart,1,1799,AIR-2602-4
VR896165,C100817,VA-EB-PL2,2026-05-27,vireo.in,2,5598,PL2-2604-2
VR896894,C107546,VA-EB-PL1,2026-05-27,Amazon,1,2374,PL1-2602-3
VR896932,C109332,VA-EB-AIR,2026-05-27,vireo.in,1,1709,AIR-2604-2
VR900298,C106921,VA-SW-NX2,2026-05-27,vireo.in,1,5199,NX2-2603-1
VR900683,C105742,VA-EB-PL1,2026-05-27,vireo.in,1,2499,PL1-2604-4
VR902992,C100694,VA-SP-ORB,2026-05-27,Amazon,1,4799,ORB-2604-4
VR903897,C106157,VA-EB-PL2,2026-05-27,vireo.in,1,3149,PL2-2603-1
VR905024,C109357,VA-EB-PL2,2026-05-27,vireo.in,1,3499,PL2-2602-1
VR905057,C106470,VA-EB-PL2,2026-05-27,vireo.in,1,3499,PL2-2603-3
VR905566,C100089,VA-EB-PL2,2026-05-27,vireo.in,1,3499,PL2-2602-2
VR905621,C103139,VA-EB-PL2,2026-05-27,vireo.in,1,3499,PL2-2603-4
VR906223,C101693,VA-EB-PL1,2026-05-27,vireo.in,1,2499,PL1-2605-1
VR906814,C105741,VA-EB-PL2,2026-05-27,Flipkart,1,3149,PL2-2602-1
VR907096,C103105,VA-SP-ORB,2026-05-27,Flipkart,1,5099,ORB-2603-1
VR907626,C101732,VA-SW-FIT,2026-05-27,vireo.in,1,1999,FIT-2605-3
VR909302,C101264,VA-EB-PL2,2026-05-27,Amazon,1,2974,PL2-2604-4
VR909458,C104011,VA-SP-MINI,2026-05-27,Flipkart,1,2374,MINI-2602-4
VR909818,C102295,VA-EB-PL1,2026-05-27,vireo.in,1,2374,PL1-2603-4
VR880153,C105587,VA-HP-ST3,2026-05-28,vireo.in,1,5599,ST3-2603-1
VR880520,C105798,VA-EB-PL1,2026-05-28,vireo.in,1,2499,PL1-2602-2
VR880645,C108221,VA-EB-PL2,2026-05-28,vireo.in,1,3149,PL2-2603-3
VR887092,C106630,VA-EB-PL2,2026-05-28,vireo.in,1,2974,PL2-2603-4
VR887900,C101525,VA-SP-ORB,2026-05-28,Amazon,1,4799,ORB-2604-2
VR890134,C103050,VA-EB-PL2,2026-05-28,vireo.in,1,2799,PL2-2604-2
VR890210,C105906,VA-EB-PL1,2026-05-28,vireo.in,1,2124,PL1-2604-1
VR890580,C108587,VA-EB-PL2,2026-05-28,Flipkart,1,3499,PL2-2603-1
VR891134,C101999,VA-SW-NX2,2026-05-28,Amazon,1,6499,NX2-2604-1
VR892158,C107291,VA-HP-ST3,2026-05-28,Amazon,1,6999,ST3-2604-3
VR892222,C102058,VA-SP-MINI,2026-05-28,vireo.in,1,2374,MINI-2603-1
VR894810,C103173,VA-SW-NX2,2026-05-28,vireo.in,1,5849,NX2-2604-1
VR896590,C107582,VA-EB-PL1,2026-05-28,vireo.in,1,2499,PL1-2604-3
VR898350,C103925,VA-EB-PL2,2026-05-28,vireo.in,1,3324,PL2-2603-2
VR898418,C107900,VA-EB-PL2,2026-05-28,vireo.in,1,3499,PL2-2604-1
VR899965,C104701,VA-SP-MINI,2026-05-28,vireo.in,1,2124,MINI-2602-2
VR900422,C107462,VA-EB-PL2,2026-05-28,Amazon,1,2974,PL2-2604-1
VR902125,C103854,VA-EB-AIR,2026-05-28,Amazon,1,1799,AIR-2603-3
VR904627,C108661,VA-NB-ARC,2026-05-28,vireo.in,1,1039,ARC-2605-1
VR904959,C100111,VA-EB-PL2,2026-05-28,Amazon,1,3499,PL2-2605-1
VR905485,C102015,VA-EB-AIR,2026-05-28,vireo.in,1,1799,AIR-2604-4
VR880213,C102202,VA-SW-NX2,2026-05-29,Amazon,1,6499,NX2-2603-2
VR881485,C106158,VA-EB-PL1,2026-05-29,vireo.in,1,1999,PL1-2605-3
VR881712,C105470,VA-SW-FIT,2026-05-29,Amazon,1,1599,FIT-2603-1
VR885616,C103150,VA-SW-NX1,2026-05-29,Amazon,1,3999,NX1-2604-1
VR886083,C103170,VA-HP-ST3,2026-05-29,vireo.in,1,6999,ST3-2603-3
VR886486,C100169,VA-EB-PL2,2026-05-29,vireo.in,1,3324,PL2-2602-1
VR889046,C100677,VA-HP-ST3,2026-05-29,Amazon,1,6999,ST3-2603-2
VR890565,C107585,VA-EB-PL2,2026-05-29,vireo.in,1,3499,PL2-2604-1
VR890751,C106053,VA-SP-MINI,2026-05-29,Flipkart,2,4998,MINI-2603-3
VR891833,C100614,VA-EB-PL2,2026-05-29,vireo.in,1,2799,PL2-2603-3
VR892553,C109209,VA-EB-AIR,2026-05-29,Amazon,2,3598,AIR-2602-4
VR893095,C108692,VA-EB-AIR,2026-05-29,vireo.in,1,1439,AIR-2605-3
VR896743,C108451,VA-EB-PL2,2026-05-29,vireo.in,1,3499,PL2-2603-4
VR896843,C106775,VA-EB-PL2,2026-05-29,Amazon,1,3499,PL2-2602-1
VR898487,C103804,VA-SW-NX2,2026-05-29,vireo.in,1,5849,NX2-2602-4
VR898929,C103458,VA-EB-PL2,2026-05-29,vireo.in,1,3324,PL2-2602-4
VR900568,C105901,VA-HP-ST2,2026-05-29,Amazon,1,4999,ST2-2605-3
VR901409,C104544,VA-SW-NX1,2026-05-29,vireo.in,1,4999,NX1-2603-4
VR902844,C105003,VA-EB-PL1,2026-05-29,vireo.in,1,1999,PL1-2604-4
VR903101,C104759,VA-SP-MINI,2026-05-29,vireo.in,1,2499,MINI-2603-1
VR905179,C107444,VA-EB-AIR,2026-05-29,vireo.in,1,1799,AIR-2602-2
VR905490,C108341,VA-EB-PL1,2026-05-29,vireo.in,1,2124,PL1-2604-4
VR906553,C101256,VA-EB-PL2,2026-05-29,vireo.in,1,2799,PL2-2602-2
VR907265,C102369,VA-SW-NX2,2026-05-29,vireo.in,1,6499,NX2-2602-1
VR908411,C101130,VA-EB-PL2,2026-05-29,vireo.in,1,3499,PL2-2602-4
VR881310,C104204,VA-HP-ST2,2026-05-30,vireo.in,2,8498,ST2-2604-4
VR881597,C106578,VA-EB-PL2,2026-05-30,vireo.in,1,3324,PL2-2604-1
VR882405,C106034,VA-EB-PL2,2026-05-30,vireo.in,1,3499,PL2-2602-1
VR884214,C105730,VA-SP-MINI,2026-05-30,Flipkart,1,2124,MINI-2603-3
VR884915,C106755,VA-EB-PL2,2026-05-30,Flipkart,1,3324,PL2-2602-3
VR885645,C105956,VA-EB-PL2,2026-05-30,Amazon,1,3324,PL2-2602-3
VR888466,C107306,VA-SP-MINI,2026-05-30,vireo.in,1,2499,MINI-2604-3
VR889723,C102601,VA-EB-PL2,2026-05-30,Flipkart,1,3499,PL2-2604-2
VR892922,C106567,VA-EB-PL2,2026-05-30,Amazon,1,3499,PL2-2602-3
VR895263,C106216,VA-HP-ST3,2026-05-30,vireo.in,1,6649,ST3-2605-1
VR895811,C101612,VA-EB-PL2,2026-05-30,vireo.in,1,2799,PL2-2604-4
VR897767,C106007,VA-EB-PL2,2026-05-30,vireo.in,1,3149,PL2-2604-2
VR898807,C105046,VA-HP-ST3,2026-05-30,Flipkart,1,6999,ST3-2605-4
VR901955,C101987,VA-SW-FIT,2026-05-30,Flipkart,1,1899,FIT-2604-2
VR908502,C108670,VA-EB-PL2,2026-05-30,vireo.in,2,6998,PL2-2603-1
VR908745,C109208,VA-EB-PL2,2026-05-30,Flipkart,1,2974,PL2-2604-4
VR910033,C106777,VA-EB-PL1,2026-05-30,vireo.in,1,2499,PL1-2604-4
VR881917,C102373,VA-AC-CBL,2026-05-31,Amazon,1,399,CBL-2604-4
VR887211,C106555,VA-EB-PL2,2026-05-31,vireo.in,1,3499,PL2-2604-2
VR888666,C103678,VA-EB-PL1,2026-05-31,vireo.in,1,2499,PL1-2603-1
VR888850,C106725,VA-EB-PL1,2026-05-31,vireo.in,1,2499,PL1-2604-3
VR888928,C102830,VA-HP-ST2,2026-05-31,Amazon,1,4499,ST2-2603-4
VR892980,C105292,VA-HP-ST2,2026-05-31,Flipkart,1,4999,ST2-2602-2
VR893054,C104328,VA-EB-PL2,2026-05-31,vireo.in,1,3499,PL2-2604-2
VR893364,C108294,VA-SP-MINI,2026-05-31,Flipkart,1,2249,MINI-2603-3
VR893511,C100555,VA-SW-NX1,2026-05-31,Amazon,1,3999,NX1-2603-2
VR893512,C102977,VA-EB-PL1,2026-05-31,Amazon,1,2499,PL1-2602-3
VR895098,C109364,VA-EB-PL2,2026-05-31,vireo.in,1,3149,PL2-2602-4
VR897287,C106772,VA-AC-CBL,2026-05-31,Amazon,1,359,CBL-2602-1
VR898196,C105021,VA-SW-FIT,2026-05-31,Amazon,1,1999,FIT-2603-3
VR898492,C103266,VA-EB-PL2,2026-05-31,vireo.in,1,3499,PL2-2603-1
VR899907,C104572,VA-EB-PL2,2026-05-31,vireo.in,1,3499,PL2-2603-1
VR902413,C108650,VA-EB-AIR,2026-05-31,vireo.in,1,1439,AIR-2603-1
VR904446,C107788,VA-SP-MINI,2026-05-31,Amazon,1,2499,MINI-2604-1
VR905255,C109130,VA-EB-PL2,2026-05-31,Amazon,2,5598,PL2-2603-2
VR906045,C107314,VA-SW-NX1,2026-05-31,Amazon,1,4999,NX1-2604-3
VR908661,C108988,VA-SP-MINI,2026-05-31,vireo.in,1,2499,MINI-2604-3
VR880896,C100461,VA-EB-PL2,2026-06-01,Amazon,1,3499,PL2-2602-4
VR881841,C105067,VA-EB-PL1,2026-06-01,vireo.in,1,2499,PL1-2603-1
VR882096,C101594,VA-EB-AIR,2026-06-01,vireo.in,1,1799,AIR-2604-3
VR886653,C106515,VA-HP-ST3,2026-06-01,vireo.in,1,6649,ST3-2603-1
VR886813,C104767,VA-EB-PL2,2026-06-01,Flipkart,1,3499,PL2-2604-3
VR889238,C103239,VA-AC-CH65,2026-06-01,Amazon,1,1424,CH65-2602-4
VR890334,C100442,VA-EB-PL2,2026-06-01,Flipkart,1,2974,PL2-2604-1
VR890820,C107852,VA-HP-ST2,2026-06-01,vireo.in,1,4999,ST2-2604-2
VR892261,C104020,VA-EB-PL2,2026-06-01,vireo.in,1,3149,PL2-2604-4
VR892654,C107331,VA-EB-AIR,2026-06-01,vireo.in,1,1799,AIR-2602-1
VR895805,C106453,VA-AC-CASE,2026-06-01,Flipkart,1,1169,CASE-2603-4
VR895853,C107508,VA-EB-PL2,2026-06-01,Amazon,1,3324,PL2-2605-4
VR896141,C103247,VA-HP-ST3,2026-06-01,vireo.in,1,6649,ST3-2604-2
VR897392,C103744,VA-SW-NX2,2026-06-01,vireo.in,1,5199,NX2-2603-2
VR898202,C105094,VA-EB-AIR,2026-06-01,Amazon,1,1799,AIR-2605-3
VR898396,C104737,VA-EB-PL2,2026-06-01,vireo.in,1,3149,PL2-2604-1
VR898751,C107920,VA-SP-ORB,2026-06-01,Flipkart,1,5099,ORB-2605-2
VR899266,C108215,VA-EB-PL1,2026-06-01,vireo.in,1,2499,PL1-2605-2
VR899606,C101015,VA-EB-PL2,2026-06-01,vireo.in,1,3499,PL2-2603-3
VR904331,C109168,VA-EB-PL2,2026-06-01,vireo.in,1,3499,PL2-2603-1
VR904901,C107647,VA-SW-NX1,2026-06-01,Amazon,1,4749,NX1-2603-3
VR906156,C105929,VA-HP-ST2,2026-06-01,Amazon,1,3999,ST2-2605-3
VR906191,C109090,VA-HP-ST3,2026-06-01,Flipkart,1,6999,ST3-2603-1
VR906537,C104093,VA-EB-PL2,2026-06-01,vireo.in,1,2799,PL2-2604-3
VR907192,C102400,VA-SP-MINI,2026-06-01,Amazon,1,1999,MINI-2605-3
VR908172,C105125,VA-SW-NX1,2026-06-01,vireo.in,2,9998,NX1-2602-2
VR880661,C106291,VA-EB-PL2,2026-06-02,vireo.in,1,3499,PL2-2603-3
VR881834,C105456,VA-AC-CH65,2026-06-02,vireo.in,1,1499,CH65-2602-4
VR882778,C106570,VA-SP-MINI,2026-06-02,Flipkart,1,2499,MINI-2602-4
VR882974,C105694,VA-EB-PL1,2026-06-02,vireo.in,1,2249,PL1-2602-2
VR883012,C100883,VA-EB-PL2,2026-06-02,Amazon,1,3324,PL2-2602-1
VR883288,C102011,VA-EB-PL2,2026-06-02,Flipkart,1,3324,PL2-2602-1
VR883785,C108699,VA-EB-PL1,2026-06-02,vireo.in,1,2374,PL1-2602-2
VR884225,C105111,VA-EB-PL2,2026-06-02,vireo.in,1,3324,PL2-2605-1
VR886393,C102226,VA-SP-ORB,2026-06-02,Flipkart,2,9598,ORB-2603-3
VR887779,C104814,VA-HP-ST3,2026-06-02,Amazon,1,5599,ST3-2603-1
VR889553,C109390,VA-EB-AIR,2026-06-02,vireo.in,1,1439,AIR-2604-3
VR889718,C105112,VA-EB-PL2,2026-06-02,vireo.in,1,2799,PL2-2604-1
VR890738,C107052,VA-EB-PL2,2026-06-02,vireo.in,1,3149,PL2-2603-1
VR890757,C105729,VA-EB-PL2,2026-06-02,Amazon,1,3499,PL2-2604-1
VR891952,C108527,VA-EB-PL1,2026-06-02,vireo.in,1,2124,PL1-2603-3
VR892526,C105002,VA-EB-AIR,2026-06-02,vireo.in,1,1709,AIR-2605-2
VR893411,C108795,VA-HP-ST3,2026-06-02,Amazon,1,6999,ST3-2602-1
VR893429,C108073,VA-EB-PL1,2026-06-02,vireo.in,2,4998,PL1-2605-3
VR893830,C109420,VA-EB-PL1,2026-06-02,vireo.in,1,2374,PL1-2603-4
VR894568,C105792,VA-EB-AIR,2026-06-02,Flipkart,1,1529,AIR-2603-3
VR895386,C107400,VA-NB-ARC,2026-06-02,vireo.in,1,1299,ARC-2604-4
VR896437,C105085,VA-EB-PL2,2026-06-02,vireo.in,1,3499,PL2-2603-1
VR896519,C105989,VA-EB-AIR,2026-06-02,vireo.in,1,1799,AIR-2603-2
VR898128,C107444,VA-NB-ARC,2026-06-02,vireo.in,1,1169,ARC-2604-4
VR898345,C104347,VA-EB-PL2,2026-06-02,vireo.in,1,3499,PL2-2604-4
VR898604,C101603,VA-EB-PL2,2026-06-02,Amazon,1,3499,PL2-2603-3
VR899454,C106571,VA-EB-PL1,2026-06-02,vireo.in,1,2124,PL1-2603-3
VR900181,C102428,VA-EB-PL2,2026-06-02,Flipkart,1,2799,PL2-2603-3
VR905574,C108466,VA-SW-NX1,2026-06-02,vireo.in,1,4999,NX1-2604-4
VR907293,C105040,VA-EB-PL1,2026-06-02,Amazon,1,2249,PL1-2603-3
VR908141,C103572,VA-EB-AIR,2026-06-02,Amazon,1,1799,AIR-2603-1
VR909650,C103181,VA-SP-ORB,2026-06-02,Flipkart,1,5999,ORB-2602-2
VR880025,C104217,VA-EB-PL2,2026-06-03,vireo.in,1,3499,PL2-2605-1
VR880305,C102181,VA-EB-PL2,2026-06-03,vireo.in,1,3149,PL2-2603-2
VR880953,C108247,VA-EB-PL2,2026-06-03,Flipkart,1,2974,PL2-2604-2
VR880997,C102560,VA-EB-PL1,2026-06-03,vireo.in,1,2374,PL1-2604-4
VR882068,C109475,VA-NB-ARC,2026-06-03,Amazon,1,1299,ARC-2604-3
VR883330,C107226,VA-SP-MINI,2026-06-03,vireo.in,1,2124,MINI-2603-4
VR884400,C101980,VA-EB-AIR,2026-06-03,Amazon,1,1799,AIR-2602-1
VR884909,C100359,VA-EB-PL1,2026-06-03,vireo.in,2,3998,PL1-2604-3
VR885056,C106159,VA-EB-PL2,2026-06-03,vireo.in,2,6998,PL2-2604-1
VR885832,C102391,VA-EB-PL2,2026-06-03,Amazon,1,3499,PL2-2605-1
VR886682,C102923,VA-EB-PL2,2026-06-03,vireo.in,1,3499,PL2-2604-3
VR886739,C109187,VA-SP-MINI,2026-06-03,vireo.in,1,1999,MINI-2604-1
VR887161,C105608,VA-EB-PL2,2026-06-03,Amazon,1,3499,PL2-2603-1
VR887899,C101528,VA-HP-ST3,2026-06-03,vireo.in,1,6999,ST3-2603-3
VR887921,C103517,VA-SW-NX2,2026-06-03,Amazon,2,12348,NX2-2603-4
VR888365,C100039,VA-EB-PL2,2026-06-03,vireo.in,1,2799,PL2-2604-4
VR888831,C107328,VA-EB-PL1,2026-06-03,Amazon,1,2249,PL1-2605-2
VR891503,C101787,VA-EB-PL2,2026-06-03,vireo.in,1,3324,PL2-2603-1
VR891946,C108963,VA-SW-NX2,2026-06-03,Amazon,1,6499,NX2-2605-3
VR892343,C104336,VA-SW-FIT,2026-06-03,vireo.in,1,1999,FIT-2605-3
VR892785,C107776,VA-EB-PL2,2026-06-03,Flipkart,1,3499,PL2-2605-1
VR894990,C103344,VA-NB-ARC,2026-06-03,Amazon,1,1234,ARC-2604-4
VR895608,C103101,VA-AC-CASE,2026-06-03,Amazon,1,1104,CASE-2605-3
VR898235,C104969,VA-EB-AIR,2026-06-03,vireo.in,2,3598,AIR-2605-3
VR899936,C107056,VA-EB-PL1,2026-06-03,vireo.in,1,2124,PL1-2605-2
VR904214,C105270,VA-EB-PL2,2026-06-03,vireo.in,1,3499,PL2-2602-1
VR905248,C109212,VA-EB-PL1,2026-06-03,vireo.in,1,1999,PL1-2602-2
VR906705,C101279,VA-SP-ORB,2026-06-03,Amazon,1,5999,ORB-2604-1
VR908008,C106337,VA-SW-NX1,2026-06-03,Flipkart,1,4999,NX1-2604-3
VR908022,C105781,VA-HP-ST2,2026-06-03,Amazon,1,4249,ST2-2603-2
VR908127,C106662,VA-EB-AIR,2026-06-03,Flipkart,1,1529,AIR-2605-3
VR909213,C101739,VA-EB-PL2,2026-06-03,vireo.in,1,3499,PL2-2603-2
VR909284,C105159,VA-AC-CASE,2026-06-03,vireo.in,1,1299,CASE-2604-3
VR909856,C105106,VA-EB-PL2,2026-06-03,Amazon,1,2799,PL2-2604-4
VR881193,C109441,VA-EB-AIR,2026-06-04,vireo.in,1,1799,AIR-2602-2
VR881801,C100254,VA-EB-PL1,2026-06-04,Flipkart,1,2499,PL1-2603-1
VR884291,C101866,VA-EB-PL1,2026-06-04,Amazon,1,2374,PL1-2603-1
VR885743,C106974,VA-SW-FIT,2026-06-04,vireo.in,1,1899,FIT-2603-3
VR886629,C106898,VA-SW-NX2,2026-06-04,vireo.in,1,5199,NX2-2603-1
VR887107,C104794,VA-EB-PL2,2026-06-04,vireo.in,2,6998,PL2-2604-1
VR888453,C104831,VA-HP-ST3,2026-06-04,Amazon,1,5949,ST3-2603-4
VR890294,C103816,VA-HP-ST3,2026-06-04,Flipkart,1,6999,ST3-2602-3
VR890586,C100184,VA-EB-PL1,2026-06-04,vireo.in,1,2124,PL1-2603-1
VR890872,C107790,VA-HP-ST2,2026-06-04,Flipkart,2,9998,ST2-2603-4
VR891940,C105567,VA-EB-AIR,2026-06-04,vireo.in,1,1709,AIR-2604-1
VR893159,C107783,VA-HP-ST2,2026-06-04,vireo.in,1,3999,ST2-2603-3
VR895768,C108002,VA-EB-PL2,2026-06-04,Flipkart,1,3324,PL2-2604-1
VR895820,C104903,VA-EB-PL2,2026-06-04,Amazon,1,3499,PL2-2602-2
VR896194,C104642,VA-SW-NX2,2026-06-04,Amazon,1,6499,NX2-2602-3
VR897457,C104091,VA-SP-ORB,2026-06-04,Amazon,1,5699,ORB-2604-1
VR897997,C105987,VA-HP-ST3,2026-06-04,vireo.in,1,6999,ST3-2603-4
VR898873,C106059,VA-EB-PL2,2026-06-04,vireo.in,2,6298,PL2-2605-3
